,user_id,users_course_id,action,created_at,updated_at,lesson_id
346,667623,463351,user_answer,2025-12-28 17:35:00,2025-12-28 17:35:00,
347,667623,463351,user_answer,2025-12-28 17:34:00,2025-12-28 17:34:00,
348,667623,463351,visit_video,2025-12-28 17:42:00,2025-12-28 17:42:00,
349,667623,463351,user_answer,2025-12-28 17:39:00,2025-12-28 17:39:00,
350,667623,463351,visit_video,2025-12-28 17:55:00,2025-12-28 17:55:00,
351,667623,463351,visit_video,2026-01-10 18:10:00,2026-01-10 18:10:00,
352,667623,463351,visit_video,2026-01-10 18:40:00,2026-01-10 18:40:00,
353,667623,463351,visit_video,2026-01-07 17:48:00,2026-01-07 17:48:00,
354,667623,463351,visit_video,2026-01-07 17:50:00,2026-01-07 17:50:00,
355,667623,463351,visit_video,2026-01-07 17:49:00,2026-01-07 17:49:00,
356,667623,463351,visit_video,2026-02-03 17:29:00,2026-02-03 17:29:00,
357,667623,463351,visit_video,2026-02-25 15:24:00,2026-02-25 15:24:00,
358,667623,463351,visit_video,2026-02-25 15:31:00,2026-02-25 15:31:00,
359,667623,463351,visit_video,2026-02-25 15:39:00,2026-02-25 15:39:00,
360,667623,463351,user_answer,2026-02-25 15:39:00,2026-02-25 15:39:00,
361,667623,463351,user_answer,2026-02-25 15:40:00,2026-02-25 15:40:00,
362,667623,463351,user_answer,2026-02-25 15:40:00,2026-02-25 15:40:00,
363,667623,463351,user_answer,2026-02-25 15:40:00,2026-02-25 15:40:00,
364,667623,463351,user_answer,2026-02-25 15:40:00,2026-02-25 15:40:00,
365,667623,463351,visit_video,2026-03-08 13:52:00,2026-03-08 13:52:00,
366,667623,463351,visit_video,2026-03-08 13:52:00,2026-03-08 13:52:00,
367,667623,463351,start_training,2026-02-26 15:20:00,2026-02-26 15:20:00,
368,667623,463351,visit_video,2026-02-26 15:35:00,2026-02-26 15:35:00,
369,667623,463351,visit_video,2026-02-26 15:47:00,2026-02-26 15:47:00,
370,667623,463351,visit_video,2026-02-26 15:54:00,2026-02-26 15:54:00,
371,667623,463351,visit_video,2026-02-26 16:05:00,2026-02-26 16:05:00,
372,667623,463351,visit_video,2026-02-26 15:53:00,2026-02-26 15:53:00,
373,667623,463351,visit_video,2026-02-26 15:53:00,2026-02-26 15:53:00,
374,667623,463351,visit_video,2026-02-26 15:53:00,2026-02-26 15:53:00,
375,667623,463351,visit_video,2026-02-26 16:12:00,2026-02-26 16:12:00,
376,667623,463351,visit_video,2026-02-28 16:26:00,2026-02-28 16:26:00,
377,667623,463351,visit_video,2026-02-28 16:27:00,2026-02-28 16:27:00,
378,667623,463351,visit_video,2026-02-28 16:33:00,2026-02-28 16:33:00,
379,667623,463351,visit_video,2026-03-01 15:19:00,2026-03-01 15:19:00,
380,667623,463351,visit_video,2026-03-01 15:31:00,2026-03-01 15:31:00,
381,667623,463351,visit_video,2026-03-01 15:38:00,2026-03-01 15:38:00,
382,667623,463351,user_answer,2026-03-01 16:04:00,2026-03-01 16:04:00,
383,667623,463351,user_answer,2026-03-01 16:07:00,2026-03-01 16:07:00,
384,667623,463351,user_answer,2026-03-01 16:09:00,2026-03-01 16:09:00,
385,667623,463351,user_answer,2026-03-01 16:11:00,2026-03-01 16:11:00,
386,667623,463351,user_answer,2026-03-01 16:12:00,2026-03-01 16:12:00,
387,667623,463351,visit_video,2026-03-06 18:32:00,2026-03-06 18:32:00,
388,667623,463351,visit_video,2026-03-06 18:36:00,2026-03-06 18:36:00,
389,667623,463351,visit_video,2026-02-24 15:59:00,2026-02-24 15:59:00,
390,667623,463351,visit_video,2026-02-24 16:15:00,2026-02-24 16:15:00,
391,667623,463351,visit_video,2026-02-24 16:20:00,2026-02-24 16:20:00,
392,667623,463351,user_answer,2026-02-24 16:20:00,2026-02-24 16:20:00,
393,667623,463351,user_answer,2026-02-24 16:23:00,2026-02-24 16:23:00,
394,667623,463351,user_answer,2026-02-24 16:24:00,2026-02-24 16:24:00,
395,667623,463351,user_answer,2026-02-24 16:25:00,2026-02-24 16:25:00,
396,667623,463351,user_answer,2026-02-24 16:29:00,2026-02-24 16:29:00,
397,667623,463351,visit_video,2026-02-24 16:35:00,2026-02-24 16:35:00,
398,667623,463351,visit_video,2026-02-24 16:35:00,2026-02-24 16:35:00,
399,667623,463351,visit_video,2026-03-15 17:09:00,2026-03-15 17:09:00,
400,667623,463351,visit_video,2026-03-15 17:13:00,2026-03-15 17:13:00,
401,667623,463351,visit_video,2026-03-15 17:18:00,2026-03-15 17:18:00,
402,667888,454650,user_answer,2025-11-07 13:53:00,2025-11-07 13:53:00,
403,667888,454600,user_answer,2025-11-07 13:34:00,2025-11-07 13:34:00,
404,667888,454650,user_answer,2025-11-07 13:34:00,2025-11-07 13:34:00,
405,667888,454650,user_answer,2025-11-07 13:42:00,2025-11-07 13:42:00,
406,667888,454650,user_answer,2025-11-07 13:44:00,2025-11-07 13:44:00,
407,667888,454600,user_answer,2025-11-07 13:58:00,2025-11-07 13:58:00,
408,667888,454700,visit_video,2025-11-07 04:45:00,2025-11-07 04:45:00,
409,667888,454700,user_answer,2025-11-07 05:00:00,2025-11-07 05:00:00,
410,667888,454700,user_answer,2025-11-07 05:02:00,2025-11-07 05:02:00,
411,667888,454600,visit_video,2025-11-07 05:31:00,2025-11-07 05:31:00,
412,667888,454600,user_answer,2025-11-07 06:12:00,2025-11-07 06:12:00,
413,667888,454600,user_answer,2025-11-07 06:13:00,2025-11-07 06:13:00,
414,667888,454600,user_answer,2025-11-07 06:15:00,2025-11-07 06:15:00,
415,667888,454700,visit_video,2025-11-07 04:11:00,2025-11-07 04:11:00,
416,667888,454700,user_answer,2025-11-07 04:57:00,2025-11-07 04:57:00,
417,667888,454700,user_answer,2025-11-07 05:02:00,2025-11-07 05:02:00,
418,667888,454700,user_answer,2025-11-07 05:03:00,2025-11-07 05:03:00,
419,667888,454600,user_answer,2025-11-07 06:16:00,2025-11-07 06:16:00,
420,667888,454600,user_answer,2025-11-07 06:19:00,2025-11-07 06:19:00,
421,667888,454700,visit_preparation_material,2025-11-07 03:56:00,2025-11-07 03:56:00,"5,509"
422,667888,454700,visit_video,2025-11-07 04:11:00,2025-11-07 04:11:00,
423,667888,454700,visit_video,2025-11-07 04:09:00,2025-11-07 04:09:00,
424,667888,454700,visit_video,2025-11-07 03:51:00,2025-11-07 03:51:00,
425,667888,454700,visit_video,2025-11-07 03:52:00,2025-11-07 03:52:00,
426,667888,454700,visit_video,2025-11-07 03:52:00,2025-11-07 03:52:00,
427,667888,454700,visit_video,2025-11-07 04:10:00,2025-11-07 04:10:00,
428,667888,454700,visit_video,2025-11-07 03:51:00,2025-11-07 03:51:00,
429,667888,454600,user_answer,2025-11-07 14:02:00,2025-11-07 14:02:00,
430,667888,454600,user_answer,2025-11-07 14:04:00,2025-11-07 14:04:00,
431,667888,454700,visit_video,2025-11-07 03:52:00,2025-11-07 03:52:00,
432,667888,454700,visit_video,2025-11-07 03:52:00,2025-11-07 03:52:00,
433,667888,454700,visit_video,2025-11-07 03:52:00,2025-11-07 03:52:00,
434,667888,454650,user_answer,2025-11-07 13:51:00,2025-11-07 13:51:00,
435,667888,454650,visit_video,2025-11-07 13:31:00,2025-11-07 13:31:00,
436,667888,454650,visit_video,2025-11-07 13:32:00,2025-11-07 13:32:00,
437,667888,454700,visit_preparation_material,2025-11-07 04:01:00,2025-11-07 04:01:00,"5,510"
438,667888,454650,user_answer,2025-11-07 14:08:00,2025-11-07 14:08:00,
439,667888,454650,user_answer,2025-11-07 14:10:00,2025-11-07 14:10:00,
440,667888,454600,user_answer,2025-11-07 14:07:00,2025-11-07 14:07:00,
441,667888,454650,user_answer,2025-11-07 14:12:00,2025-11-07 14:12:00,
442,667888,454650,user_answer,2025-11-07 14:15:00,2025-11-07 14:15:00,
443,667888,454650,user_answer,2025-11-07 14:25:00,2025-11-07 14:25:00,
444,667888,454700,visit_translation,2025-11-07 15:27:00,2025-11-07 15:27:00,
445,667888,454650,visit_video,2025-11-07 15:28:00,2025-11-07 15:28:00,
446,667888,454650,visit_video,2025-11-07 15:30:00,2025-11-07 15:30:00,
447,667888,454700,visit_translation,2025-11-07 15:30:00,2025-11-07 15:30:00,
448,667888,454700,visit_translation,2025-11-07 15:31:00,2025-11-07 15:31:00,
449,667888,454700,visit_translation,2025-11-07 15:31:00,2025-11-07 15:31:00,
450,667888,454700,visit_translation,2025-11-07 15:32:00,2025-11-07 15:32:00,
451,667888,454700,visit_translation,2025-11-07 15:33:00,2025-11-07 15:33:00,
452,667888,454600,visit_video,2025-11-26 05:35:00,2025-11-26 05:35:00,
453,667888,454600,user_answer,2025-11-26 05:39:00,2025-11-26 05:39:00,
454,667888,454600,user_answer,2025-11-26 05:40:00,2025-11-26 05:40:00,
455,667888,454600,user_answer,2025-11-26 05:41:00,2025-11-26 05:41:00,
456,667888,454600,user_answer,2025-11-26 05:42:00,2025-11-26 05:42:00,
457,667888,454600,user_answer,2025-11-26 05:43:00,2025-11-26 05:43:00,
458,667888,454600,user_answer,2025-11-26 05:44:00,2025-11-26 05:44:00,
459,667888,454650,visit_video,2025-11-26 05:47:00,2025-11-26 05:47:00,
460,667888,454650,user_answer,2025-11-26 05:49:00,2025-11-26 05:49:00,
461,667888,454650,user_answer,2025-11-26 05:50:00,2025-11-26 05:50:00,
462,667888,454650,user_answer,2025-11-26 05:50:00,2025-11-26 05:50:00,
463,667888,454650,user_answer,2025-11-26 06:00:00,2025-11-26 06:00:00,
464,667888,454650,user_answer,2025-11-26 06:01:00,2025-11-26 06:01:00,
465,667888,454700,user_answer,2025-11-26 06:02:00,2025-11-26 06:02:00,
466,667888,454700,visit_video,2025-11-26 06:02:00,2025-11-26 06:02:00,
467,667888,454700,user_answer,2025-11-26 06:07:00,2025-11-26 06:07:00,
468,667888,454700,user_answer,2025-11-26 06:08:00,2025-11-26 06:08:00,
469,667888,454700,user_answer,2025-11-26 06:09:00,2025-11-26 06:09:00,
470,667888,454700,user_answer,2025-11-26 06:09:00,2025-11-26 06:09:00,
471,667888,454600,visit_video,2025-11-26 06:10:00,2025-11-26 06:10:00,
472,667888,454600,visit_video,2025-11-26 06:10:00,2025-11-26 06:10:00,
473,667888,454600,visit_video,2025-11-26 06:11:00,2025-11-26 06:11:00,
474,667888,454600,user_answer,2025-11-26 06:11:00,2025-11-26 06:11:00,
475,667888,454600,user_answer,2025-11-26 06:13:00,2025-11-26 06:13:00,
476,667888,454650,user_answer,2025-12-09 13:45:00,2025-12-09 13:45:00,
477,667888,454650,visit_video,2025-12-09 13:45:00,2025-12-09 13:45:00,
478,667888,454650,user_answer,2025-12-09 13:52:00,2025-12-09 13:52:00,
479,667888,454650,user_answer,2025-12-09 13:53:00,2025-12-09 13:53:00,
480,667888,454650,user_answer,2025-12-09 13:54:00,2025-12-09 13:54:00,
481,667888,454650,user_answer,2025-12-09 13:55:00,2025-12-09 13:55:00,
482,667888,454700,visit_video,2025-12-09 13:57:00,2025-12-09 13:57:00,
483,667888,454700,visit_video,2025-12-09 13:57:00,2025-12-09 13:57:00,
484,667888,454700,visit_video,2025-12-09 13:57:00,2025-12-09 13:57:00,
485,667888,454700,visit_video,2025-12-09 13:57:00,2025-12-09 13:57:00,
486,667888,454700,user_answer,2025-12-09 13:58:00,2025-12-09 13:58:00,
487,667888,454700,user_answer,2025-12-09 13:59:00,2025-12-09 13:59:00,
488,667888,454700,user_answer,2025-12-09 14:00:00,2025-12-09 14:00:00,
489,667888,454700,user_answer,2025-12-09 14:01:00,2025-12-09 14:01:00,
490,667888,454650,visit_video,2025-12-09 14:07:00,2025-12-09 14:07:00,
491,667888,454650,user_answer,2025-12-09 14:10:00,2025-12-09 14:10:00,
492,667888,454650,user_answer,2025-12-09 14:11:00,2025-12-09 14:11:00,
493,667888,454650,user_answer,2025-12-09 14:12:00,2025-12-09 14:12:00,
494,667888,454650,user_answer,2025-12-09 14:12:00,2025-12-09 14:12:00,
495,667888,454650,user_answer,2025-12-09 14:13:00,2025-12-09 14:13:00,
496,667888,454700,visit_video,2025-12-09 14:15:00,2025-12-09 14:15:00,
497,667888,454700,user_answer,2025-12-09 14:16:00,2025-12-09 14:16:00,
498,667888,454700,user_answer,2025-12-09 14:17:00,2025-12-09 14:17:00,
499,667888,454700,user_answer,2025-12-09 14:18:00,2025-12-09 14:18:00,
500,667888,454700,user_answer,2025-12-09 14:19:00,2025-12-09 14:19:00,
501,667888,454700,user_answer,2025-12-09 14:20:00,2025-12-09 14:20:00,
502,667888,454600,visit_video,2025-12-09 14:24:00,2025-12-09 14:24:00,
503,667888,454650,visit_video,2025-12-09 15:52:00,2025-12-09 15:52:00,
504,667888,454600,visit_video,2025-12-09 15:53:00,2025-12-09 15:53:00,
505,667888,454600,visit_video,2025-12-09 15:54:00,2025-12-09 15:54:00,
506,667888,454600,visit_video,2025-12-09 15:54:00,2025-12-09 15:54:00,
507,667888,454600,visit_video,2025-12-09 15:54:00,2025-12-09 15:54:00,
508,667888,454600,visit_video,2025-12-09 15:54:00,2025-12-09 15:54:00,
509,667888,454700,user_answer,2025-12-09 15:57:00,2025-12-09 15:57:00,
510,667888,454700,visit_video,2025-12-09 15:57:00,2025-12-09 15:57:00,
511,667888,454700,visit_video,2025-12-09 16:01:00,2025-12-09 16:01:00,
512,667888,454700,visit_video,2025-12-09 16:00:00,2025-12-09 16:00:00,
513,667888,454700,visit_video,2025-12-09 16:05:00,2025-12-09 16:05:00,
514,667888,454700,visit_video,2025-12-09 16:06:00,2025-12-09 16:06:00,
515,667888,454700,visit_video,2025-12-09 16:06:00,2025-12-09 16:06:00,
516,667888,454700,visit_video,2025-12-09 16:07:00,2025-12-09 16:07:00,
517,667888,454700,user_answer,2025-12-09 16:12:00,2025-12-09 16:12:00,
518,667888,454700,user_answer,2025-12-09 16:13:00,2025-12-09 16:13:00,
519,667888,454700,user_answer,2025-12-09 16:13:00,2025-12-09 16:13:00,
520,667888,454700,user_answer,2025-12-09 16:15:00,2025-12-09 16:15:00,
521,667888,454700,user_answer,2025-12-09 16:16:00,2025-12-09 16:16:00,
522,667888,454700,user_answer,2025-12-09 16:18:00,2025-12-09 16:18:00,
523,667888,454700,user_answer,2025-12-09 16:19:00,2025-12-09 16:19:00,
524,667888,454700,user_answer,2025-12-09 16:21:00,2025-12-09 16:21:00,
525,667888,454700,user_answer,2025-12-09 16:22:00,2025-12-09 16:22:00,
526,667888,454650,visit_video,2025-12-09 16:26:00,2025-12-09 16:26:00,
527,667888,454650,visit_video,2025-12-09 16:26:00,2025-12-09 16:26:00,
528,667888,454650,user_answer,2025-12-09 16:26:00,2025-12-09 16:26:00,
529,667888,454650,user_answer,2025-12-09 16:27:00,2025-12-09 16:27:00,
530,667888,454650,user_answer,2025-12-09 16:29:00,2025-12-09 16:29:00,
531,667888,454650,user_answer,2025-12-09 16:32:00,2025-12-09 16:32:00,
532,667888,454650,user_answer,2025-12-09 16:33:00,2025-12-09 16:33:00,
533,667888,454650,user_answer,2025-12-09 16:33:00,2025-12-09 16:33:00,
534,667888,454650,user_answer,2025-12-09 16:34:00,2025-12-09 16:34:00,
535,667888,454700,visit_video,2025-12-09 16:35:00,2025-12-09 16:35:00,
536,667888,454700,user_answer,2025-12-09 16:36:00,2025-12-09 16:36:00,
537,667888,454650,user_answer,2025-12-09 16:34:00,2025-12-09 16:34:00,
538,667888,454700,visit_video,2025-12-09 16:35:00,2025-12-09 16:35:00,
539,667888,454700,user_answer,2025-12-09 16:36:00,2025-12-09 16:36:00,
540,667888,454700,user_answer,2025-12-09 16:36:00,2025-12-09 16:36:00,
541,667888,454700,user_answer,2025-12-09 16:38:00,2025-12-09 16:38:00,
542,667888,454700,user_answer,2025-12-09 16:42:00,2025-12-09 16:42:00,
543,667888,454600,visit_video,2025-12-09 16:45:00,2025-12-09 16:45:00,
544,667888,454600,user_answer,2025-12-09 16:46:00,2025-12-09 16:46:00,
545,667888,454600,user_answer,2025-12-09 16:47:00,2025-12-09 16:47:00,
546,667888,454600,user_answer,2025-12-09 16:49:00,2025-12-09 16:49:00,
547,667888,454600,user_answer,2025-12-09 16:52:00,2025-12-09 16:52:00,
548,667888,454600,user_answer,2025-12-09 16:55:00,2025-12-09 16:55:00,
549,667888,454600,user_answer,2025-12-09 17:05:00,2025-12-09 17:05:00,
550,667888,454600,user_answer,2025-12-09 17:07:00,2025-12-09 17:07:00,
551,667888,454600,user_answer,2025-12-09 17:08:00,2025-12-09 17:08:00,
552,667888,454600,visit_video,2025-12-09 17:10:00,2025-12-09 17:10:00,
553,667888,454600,user_answer,2025-12-09 17:10:00,2025-12-09 17:10:00,
554,667888,454600,user_answer,2025-12-09 17:11:00,2025-12-09 17:11:00,
555,667888,454600,user_answer,2025-12-09 17:15:00,2025-12-09 17:15:00,
556,667888,454600,user_answer,2025-12-09 17:16:00,2025-12-09 17:16:00,
557,667888,454600,user_answer,2025-12-09 17:16:00,2025-12-09 17:16:00,
558,667888,454700,visit_video,2025-12-10 13:22:00,2025-12-10 13:22:00,
559,667888,454700,visit_video,2025-12-14 10:46:00,2025-12-14 10:46:00,
560,667888,454700,visit_video,2025-12-17 11:32:00,2025-12-17 11:32:00,
561,668076,455149,visit_translation,2025-11-01 12:02:00,2025-11-01 12:02:00,
562,668076,455149,visit_translation,2025-11-01 12:03:00,2025-11-01 12:03:00,
563,668076,455142,visit_video,2025-11-04 20:57:00,2025-11-04 20:57:00,
564,668076,455142,visit_video,2025-11-04 20:58:00,2025-11-04 20:58:00,
565,668076,455142,visit_video,2025-11-04 20:59:00,2025-11-04 20:59:00,
566,668076,455142,user_answer,2025-11-04 20:59:00,2025-11-04 20:59:00,
567,668076,455142,user_answer,2025-11-04 21:00:00,2025-11-04 21:00:00,
568,668076,455142,user_answer,2025-11-04 21:01:00,2025-11-04 21:01:00,
569,668076,455142,user_answer,2025-11-04 21:01:00,2025-11-04 21:01:00,
570,668076,455142,user_answer,2025-11-04 21:01:00,2025-11-04 21:01:00,
571,668076,455142,visit_video,2025-11-04 21:02:00,2025-11-04 21:02:00,
572,668076,455142,visit_video,2025-11-04 21:02:00,2025-11-04 21:02:00,
573,668076,455142,visit_video,2025-11-04 21:03:00,2025-11-04 21:03:00,
574,668076,455142,visit_video,2025-11-04 21:03:00,2025-11-04 21:03:00,
575,668076,455142,visit_video,2025-11-04 21:03:00,2025-11-04 21:03:00,
576,668076,455142,visit_video,2025-11-04 21:03:00,2025-11-04 21:03:00,
577,668076,455142,visit_video,2025-11-04 21:05:00,2025-11-04 21:05:00,
578,668076,455142,visit_video,2025-11-04 21:07:00,2025-11-04 21:07:00,
579,668076,455142,visit_video,2025-11-04 21:11:00,2025-11-04 21:11:00,
580,668076,455142,visit_video,2025-11-04 21:12:00,2025-11-04 21:12:00,
581,668076,455142,visit_video,2025-11-04 21:12:00,2025-11-04 21:12:00,
582,668076,455142,visit_video,2025-11-04 21:12:00,2025-11-04 21:12:00,
583,668076,455142,visit_video,2025-11-04 21:13:00,2025-11-04 21:13:00,
584,669160,456969,visit_video,2025-11-19 16:35:00,2025-11-19 16:35:00,
585,669160,456971,visit_video,2025-11-28 15:30:00,2025-11-28 15:30:00,
586,669160,456971,visit_video,2025-11-28 15:29:00,2025-11-28 15:29:00,
587,669160,456971,visit_video,2025-11-28 15:28:00,2025-11-28 15:28:00,
588,669160,456971,visit_video,2025-11-28 15:29:00,2025-11-28 15:29:00,
589,669160,456971,visit_translation,2025-11-28 15:30:00,2025-11-28 15:30:00,
590,669160,456971,visit_translation,2025-11-28 16:18:00,2025-11-28 16:18:00,
591,669160,456971,visit_video,2025-11-28 16:18:00,2025-11-28 16:18:00,
592,669160,456971,user_answer,2025-11-29 13:08:00,2025-11-29 13:08:00,
593,669160,456969,visit_video,2025-12-01 15:56:00,2025-12-01 15:56:00,
594,669160,456969,visit_video,2025-12-01 15:56:00,2025-12-01 15:56:00,
595,669160,456969,visit_video,2025-12-01 15:56:00,2025-12-01 15:56:00,
596,669160,456969,visit_video,2025-12-01 15:56:00,2025-12-01 15:56:00,
597,669160,456969,user_answer,2025-12-01 15:56:00,2025-12-01 15:56:00,
598,669160,456969,user_answer,2025-12-01 16:00:00,2025-12-01 16:00:00,
599,669160,456969,user_answer,2025-12-01 16:08:00,2025-12-01 16:08:00,
600,669160,456969,visit_video,2025-12-01 16:14:00,2025-12-01 16:14:00,
601,669160,456969,user_answer,2025-12-01 16:14:00,2025-12-01 16:14:00,
602,669160,456969,user_answer,2025-12-01 16:14:00,2025-12-01 16:14:00,
603,669160,456969,user_answer,2025-12-01 16:14:00,2025-12-01 16:14:00,
604,669160,456969,user_answer,2025-12-01 16:14:00,2025-12-01 16:14:00,
605,669160,456969,user_answer,2025-12-01 16:14:00,2025-12-01 16:14:00,
606,669160,456969,visit_video,2025-12-01 16:14:00,2025-12-01 16:14:00,
607,669160,456969,user_answer,2025-12-01 16:35:00,2025-12-01 16:35:00,
608,669160,456969,visit_video,2025-12-01 16:38:00,2025-12-01 16:38:00,
609,669160,456971,user_answer,2025-11-29 15:58:00,2025-11-29 15:58:00,
610,669160,456969,user_answer,2025-12-01 16:34:00,2025-12-01 16:34:00,
611,669160,456969,user_answer,2025-12-01 16:39:00,2025-12-01 16:39:00,
612,669160,456969,user_answer,2025-12-01 16:39:00,2025-12-01 16:39:00,
613,669160,456969,user_answer,2025-12-01 16:39:00,2025-12-01 16:39:00,
614,669160,456969,user_answer,2025-12-01 16:39:00,2025-12-01 16:39:00,
615,669160,456971,user_answer,2025-11-29 15:58:00,2025-11-29 15:58:00,
616,669160,456971,user_answer,2025-11-29 16:11:00,2025-11-29 16:11:00,
617,669160,456967,visit_video,2025-11-29 16:12:00,2025-11-29 16:12:00,
618,669160,456967,visit_video,2025-11-29 16:12:00,2025-11-29 16:12:00,
619,669160,456967,visit_video,2025-11-29 16:12:00,2025-11-29 16:12:00,
620,669160,456967,user_answer,2025-11-29 16:12:00,2025-11-29 16:12:00,
621,669160,456967,user_answer,2025-11-29 16:13:00,2025-11-29 16:13:00,
622,669160,456967,user_answer,2025-11-29 16:13:00,2025-11-29 16:13:00,
623,669160,456967,user_answer,2025-11-29 16:13:00,2025-11-29 16:13:00,
624,669160,456967,user_answer,2025-11-29 16:13:00,2025-11-29 16:13:00,
625,669160,456969,user_answer,2025-12-01 16:39:00,2025-12-01 16:39:00,
626,669160,456969,visit_video,2025-12-01 16:33:00,2025-12-01 16:33:00,
627,669160,456969,user_answer,2025-12-01 16:36:00,2025-12-01 16:36:00,
628,669160,456969,user_answer,2025-12-01 16:38:00,2025-12-01 16:38:00,
629,669160,456971,visit_video,2025-11-29 15:49:00,2025-11-29 15:49:00,
630,669160,456971,visit_video,2025-11-29 15:49:00,2025-11-29 15:49:00,
631,669160,456971,user_answer,2025-11-29 15:50:00,2025-11-29 15:50:00,
632,669160,456971,user_answer,2025-11-29 15:50:00,2025-11-29 15:50:00,
633,669160,456969,visit_video,2025-12-01 16:33:00,2025-12-01 16:33:00,
634,669160,456969,user_answer,2025-12-01 16:33:00,2025-12-01 16:33:00,
635,669160,456971,visit_video,2025-12-01 16:52:00,2025-12-01 16:52:00,
636,669160,456971,user_answer,2025-12-01 16:52:00,2025-12-01 16:52:00,
637,669160,456971,user_answer,2025-12-01 16:52:00,2025-12-01 16:52:00,
638,669160,456971,user_answer,2025-12-01 16:52:00,2025-12-01 16:52:00,
639,669160,456971,user_answer,2025-12-01 16:52:00,2025-12-01 16:52:00,
640,669160,456971,user_answer,2025-12-01 16:52:00,2025-12-01 16:52:00,
641,669160,456969,user_answer,2025-12-01 17:42:00,2025-12-01 17:42:00,
642,669160,456969,user_answer,2025-12-01 17:42:00,2025-12-01 17:42:00,
643,669160,456969,user_answer,2025-12-01 17:42:00,2025-12-01 17:42:00,
644,669160,456969,user_answer,2025-12-01 17:42:00,2025-12-01 17:42:00,
645,669160,456969,user_answer,2025-12-01 17:42:00,2025-12-01 17:42:00,
646,669160,456967,visit_video,2025-12-01 18:16:00,2025-12-01 18:16:00,
647,669160,456969,visit_translation,2025-11-28 13:56:00,2025-11-28 13:56:00,
648,669160,456969,visit_video,2025-11-28 14:49:00,2025-11-28 14:49:00,
649,669160,456969,user_answer,2025-11-28 14:49:00,2025-11-28 14:49:00,
650,669160,456969,user_answer,2025-11-28 14:49:00,2025-11-28 14:49:00,
651,669160,456969,visit_video,2025-11-28 14:49:00,2025-11-28 14:49:00,
652,669160,456969,user_answer,2025-11-28 14:49:00,2025-11-28 14:49:00,
653,669160,456969,user_answer,2025-11-28 14:49:00,2025-11-28 14:49:00,
654,669160,456969,user_answer,2025-11-28 14:49:00,2025-11-28 14:49:00,
655,669160,456969,visit_video,2025-12-04 17:16:00,2025-12-04 17:16:00,
656,669160,456969,visit_translation,2025-12-05 13:59:00,2025-12-05 13:59:00,
657,669160,456969,visit_translation,2025-12-05 14:25:00,2025-12-05 14:25:00,
658,669160,456969,visit_video,2025-12-05 14:44:00,2025-12-05 14:44:00,
659,669160,456971,visit_video,2025-12-05 14:45:00,2025-12-05 14:45:00,
660,669160,456971,visit_translation,2025-12-05 14:45:00,2025-12-05 14:45:00,
661,669160,456969,user_answer,2025-12-05 14:45:00,2025-12-05 14:45:00,
662,669160,456969,user_answer,2025-12-05 14:47:00,2025-12-05 14:47:00,
663,669160,456969,user_answer,2025-12-05 14:47:00,2025-12-05 14:47:00,
664,669160,456969,user_answer,2025-12-05 14:47:00,2025-12-05 14:47:00,
665,669160,456969,user_answer,2025-12-05 19:27:00,2025-12-05 19:27:00,
666,669160,456967,visit_translation,2025-12-06 12:58:00,2025-12-06 12:58:00,
667,669160,456967,visit_video,2025-12-06 12:58:00,2025-12-06 12:58:00,
668,669160,456971,visit_translation,2025-12-20 14:35:00,2025-12-20 14:35:00,
669,669160,456969,visit_video,2025-12-10 16:06:00,2025-12-10 16:06:00,
670,669160,456969,visit_video,2025-12-10 16:06:00,2025-12-10 16:06:00,
671,669160,456971,visit_video,2025-12-12 13:55:00,2025-12-12 13:55:00,
672,669160,456971,visit_translation,2025-12-12 15:28:00,2025-12-12 15:28:00,
673,669160,456969,visit_video,2025-12-20 15:14:00,2025-12-20 15:14:00,
674,669160,456969,visit_video,2025-12-20 15:15:00,2025-12-20 15:15:00,
675,669160,456967,visit_video,2025-12-27 13:18:00,2025-12-27 13:18:00,
676,669160,456967,visit_translation,2025-12-27 13:18:00,2025-12-27 13:18:00,
677,669160,456967,visit_translation,2025-12-27 13:19:00,2025-12-27 13:19:00,
678,669160,456971,visit_video,2026-01-16 15:30:00,2026-01-16 15:30:00,
679,669160,456971,visit_video,2026-01-16 15:30:00,2026-01-16 15:30:00,
680,669160,456971,visit_video,2026-01-16 15:30:00,2026-01-16 15:30:00,
681,669160,456971,visit_video,2026-01-16 15:31:00,2026-01-16 15:31:00,
682,669160,456971,visit_translation,2026-01-16 15:31:00,2026-01-16 15:31:00,
683,669160,456969,user_answer,2026-01-16 16:16:00,2026-01-16 16:16:00,
684,669160,456969,user_answer,2026-01-16 16:17:00,2026-01-16 16:17:00,
685,669160,456969,user_answer,2026-01-16 16:20:00,2026-01-16 16:20:00,
686,669160,456969,user_answer,2026-01-16 16:24:00,2026-01-16 16:24:00,
687,669160,456969,user_answer,2026-01-16 16:28:00,2026-01-16 16:28:00,
688,669160,456969,visit_video,2026-01-16 16:38:00,2026-01-16 16:38:00,
689,669160,456969,visit_video,2026-01-16 16:38:00,2026-01-16 16:38:00,
690,669160,456969,user_answer,2026-01-16 16:38:00,2026-01-16 16:38:00,
691,669160,456969,user_answer,2026-01-16 16:40:00,2026-01-16 16:40:00,
692,669160,456969,user_answer,2026-01-16 16:42:00,2026-01-16 16:42:00,
693,669160,456969,user_answer,2026-01-16 16:44:00,2026-01-16 16:44:00,
