,Курс,Регион,Муниципалитет,Школа,user_id,Класс,Всего просмотров уроков,Из них онлайн,Из них в записи,Решал задач,Всего задач,Набрал баллов,Всего баллов
764,755,Амурская область,г Благовещенск,SCHOOL-AB60-3C9A-AB84,675782,7 класс,56,0,56,216,216,205.32,224
765,755,Амурская область,г Благовещенск,SCHOOL-AB60-3C9A-AB84,676116,7 класс,16,0,16,0,216,0.0,224
766,755,Амурская область,Ивановский р-н,SCHOOL-5A89-86AE-6587,666032,8 класс,0,0,0,0,216,0.0,224
767,755,Амурская область,Ивановский р-н,SCHOOL-5A89-86AE-6587,666036,8 класс,0,0,0,0,216,0.0,224
768,755,Амурская область,Ивановский р-н,SCHOOL-5A89-86AE-6587,666038,8 класс,0,0,0,0,216,0.0,224
769,755,Амурская область,Ивановский р-н,SCHOOL-5A89-86AE-6587,666551,8 класс,0,0,0,0,216,0.0,224
770,755,Амурская область,Серышевский р-н,SCHOOL-F118-FD48-15C6,666931,8 класс,4,0,4,0,216,0.0,224
771,755,Амурская область,Ивановский р-н,SCHOOL-4045-0986-03A7,666936,8 класс,0,0,0,0,216,0.0,224
772,755,Амурская область,Ивановский р-н,SCHOOL-4045-0986-03A7,667961,8 класс,0,0,0,0,216,0.0,224
773,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,668075,10 класс,0,0,0,0,216,0.0,224
774,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,668076,10 класс,36,0,36,20,216,20.0,224
775,755,Владимирская область,поселок Мелехово,SCHOOL-592B-9835-D09C,668077,10 класс,4,0,4,0,216,0.0,224
776,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666480,7 класс,88,4,84,136,216,124.0,224
777,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666481,7 класс,232,12,220,216,216,173.72,224
778,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,666513,7 класс,224,0,224,216,216,99.2,224
779,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666515,7 класс,252,8,244,216,216,156.0,224
780,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,666516,7 класс,24,0,24,196,216,156.0,224
781,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666518,7 класс,108,0,108,216,216,182.4,224
782,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,666524,7 класс,20,4,16,56,216,31.32,224
783,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666525,7 класс,252,4,248,216,216,178.4,224
784,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,666527,7 класс,12,0,12,0,216,0.0,224
785,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666530,7 класс,136,12,124,208,216,165.72,224
786,755,Владимирская область,г Александров,SCHOOL-D46C-AAC5-7E37,666532,7 класс,20,4,16,80,216,39.04,224
787,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666534,7 класс,252,4,248,216,216,121.44,224
788,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666535,7 класс,252,4,248,216,216,180.8,224
789,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666536,7 класс,252,4,248,216,216,192.0,224
790,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666537,7 класс,52,0,52,136,216,120.0,224
791,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666539,7 класс,172,8,164,196,216,134.4,224
792,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666540,7 класс,124,0,124,216,216,183.2,224
793,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666541,7 класс,252,0,252,180,216,164.0,224
794,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666542,7 класс,148,0,148,132,216,87.32,224
795,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666544,7 класс,92,0,92,112,216,100.0,224
796,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666545,7 класс,100,8,92,136,216,84.0,224
797,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666562,7 класс,252,4,248,216,216,175.32,224
798,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666611,7 класс,208,0,208,216,216,191.32,224
799,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666666,7 класс,0,0,0,0,216,0.0,224
800,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666748,7 класс,4,0,4,0,216,0.0,224
801,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666765,7 класс,0,0,0,0,216,0.0,224
802,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666766,7 класс,0,0,0,0,216,0.0,224
803,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666767,7 класс,4,0,4,0,216,0.0,224
804,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666768,7 класс,0,0,0,0,216,0.0,224
805,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666769,7 класс,0,0,0,0,216,0.0,224
806,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666770,7 класс,0,0,0,0,216,0.0,224
807,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666771,7 класс,0,0,0,0,216,0.0,224
808,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666772,7 класс,12,0,12,0,216,0.0,224
809,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-FB4E-C490-51F0,666773,7 класс,0,0,0,0,216,0.0,224
810,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666775,7 класс,0,0,0,0,216,0.0,224
811,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666782,7 класс,144,0,144,212,216,172.0,224
812,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666786,7 класс,0,0,0,0,216,0.0,224
813,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666787,7 класс,0,0,0,0,216,0.0,224
814,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666789,7 класс,140,44,96,196,216,159.32,224
815,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666791,7 класс,32,0,32,116,216,76.0,224
816,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666793,7 класс,164,48,116,216,216,168.0,224
817,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666797,7 класс,0,0,0,0,216,0.0,224
818,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666798,7 класс,56,24,32,32,216,20.0,224
819,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666802,7 класс,8,0,8,0,216,0.0,224
820,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666803,7 класс,4,0,4,0,216,0.0,224
821,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666804,7 класс,84,0,84,136,216,120.0,224
822,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666806,7 класс,20,0,20,36,216,16.4,224
823,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666808,7 класс,0,0,0,0,216,0.0,224
824,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666810,7 класс,56,0,56,80,216,56.0,224
825,755,Владимирская область,Ковровский р-н,SCHOOL-EFA1-6619-E950,666811,7 класс,0,0,0,0,216,0.0,224
826,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666812,7 класс,12,0,12,20,216,15.32,224
827,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666813,7 класс,40,8,32,20,216,14.4,224
828,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666814,7 класс,44,0,44,0,216,0.0,224
829,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666815,7 класс,0,0,0,0,216,0.0,224
830,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666817,7 класс,0,0,0,0,216,0.0,224
831,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666818,7 класс,144,12,132,216,216,159.32,224
832,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666819,7 класс,0,0,0,0,216,0.0,224
833,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666820,7 класс,0,0,0,0,216,0.0,224
834,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666823,7 класс,4,0,4,0,216,0.0,224
835,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,666824,7 класс,0,0,0,0,216,0.0,224
836,755,Владимирская область,Судогодский р-н,SCHOOL-7982-F35A-0290,666825,7 класс,44,0,44,84,216,52.0,224
837,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666827,7 класс,76,0,76,136,216,114.4,224
838,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666828,7 класс,48,4,44,80,216,47.32,224
839,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666829,7 класс,4,0,4,0,216,0.0,224
840,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666830,7 класс,0,0,0,0,216,0.0,224
841,755,Владимирская область,Ковровский р-н,SCHOOL-EFA1-6619-E950,666831,7 класс,40,4,36,80,216,62.4,224
842,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666833,7 класс,36,8,28,60,216,45.08,224
843,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666834,7 класс,0,0,0,0,216,0.0,224
844,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666835,7 класс,8,4,4,0,216,0.0,224
845,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666836,7 класс,52,0,52,80,216,62.68,224
846,755,Владимирская область,г Киржач,SCHOOL-A5A1-7541-7B74,666837,7 класс,12,4,8,20,216,17.72,224
847,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666838,7 класс,12,0,12,20,216,20.0,224
848,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666839,7 класс,24,4,20,20,216,17.72,224
849,755,Владимирская область,г Киржач,SCHOOL-A5A1-7541-7B74,666840,7 класс,20,0,20,20,216,20.0,224
850,755,Владимирская область,Судогодский р-н,SCHOOL-7982-F35A-0290,666842,7 класс,180,52,128,216,216,180.8,224
851,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666843,7 класс,0,0,0,0,216,0.0,224
852,755,Владимирская область,г Муром,SCHOOL-7D5E-547A-33D5,666844,7 класс,12,4,8,20,216,17.6,224
853,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666846,7 класс,28,0,28,0,216,0.0,224
854,755,Владимирская область,г Муром,SCHOOL-7D5E-547A-33D5,666847,7 класс,28,0,28,40,216,29.72,224
855,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666848,7 класс,0,0,0,0,216,0.0,224
856,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666849,7 класс,200,64,136,216,216,183.32,224
857,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666850,7 класс,48,0,48,216,216,156.64,224
858,755,Владимирская область,г Муром,SCHOOL-7D5E-547A-33D5,666851,7 класс,28,8,20,0,216,0.0,224
859,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,666852,7 класс,0,0,0,0,216,0.0,224
860,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666853,7 класс,0,0,0,0,216,0.0,224
861,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666854,7 класс,0,0,0,0,216,0.0,224
862,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666855,7 класс,12,0,12,20,216,18.4,224
863,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666856,7 класс,108,28,80,196,216,128.0,224
864,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666857,7 класс,16,4,12,0,216,0.0,224
865,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666858,7 класс,0,0,0,0,216,0.0,224
866,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666859,7 класс,84,4,80,216,216,171.32,224
867,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666860,7 класс,8,0,8,0,216,0.0,224
868,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666861,7 класс,8,4,4,0,216,0.0,224
869,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666862,7 класс,0,0,0,0,216,0.0,224
870,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666863,7 класс,32,0,32,20,216,14.4,224
871,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666864,7 класс,0,0,0,0,216,0.0,224
872,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666866,7 класс,20,16,4,0,216,0.0,224
873,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666867,7 класс,36,4,32,20,216,18.0,224
874,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666868,7 класс,72,4,68,96,216,70.68,224
875,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666869,7 класс,180,4,176,216,216,91.32,224
876,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666870,7 класс,72,8,64,0,216,0.0,224
877,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666871,7 класс,36,4,32,40,216,28.0,224
878,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666872,7 класс,124,16,108,116,216,76.0,224
879,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666873,7 класс,0,0,0,0,216,0.0,224
880,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666875,7 класс,4,4,0,0,216,0.0,224
881,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666876,7 класс,32,4,28,20,216,19.32,224
882,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666877,7 класс,176,36,140,216,216,203.32,224
883,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666878,7 класс,16,0,16,20,216,17.72,224
884,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666879,7 класс,0,0,0,0,216,0.0,224
885,755,Владимирская область,Суздальский р-н,SCHOOL-1802-C8DA-6859,666880,7 класс,100,8,92,196,216,49.44,224
886,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666881,7 класс,28,0,28,20,216,15.32,224
887,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666882,7 класс,12,0,12,20,216,20.0,224
888,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666883,7 класс,48,16,32,20,216,18.52,224
889,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666885,7 класс,0,0,0,0,216,0.0,224
890,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666886,7 класс,72,48,24,0,216,0.0,224
891,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666887,7 класс,36,0,36,52,216,22.4,224
892,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666889,7 класс,84,0,84,160,216,104.0,224
893,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666890,7 класс,252,0,252,196,216,142.64,224
894,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666891,7 класс,72,24,48,48,216,38.68,224
895,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666892,7 класс,0,0,0,0,216,0.0,224
896,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666893,7 класс,0,0,0,20,216,16.0,224
897,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666894,7 класс,12,0,12,0,216,0.0,224
898,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666895,7 класс,0,0,0,0,216,0.0,224
899,755,Владимирская область,поселок Никологоры,SCHOOL-B240-5253-56EE,666896,7 класс,20,0,20,20,216,19.32,224
900,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666898,7 класс,248,48,200,216,216,167.04,224
901,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666899,7 класс,0,0,0,0,216,0.0,224
902,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666900,7 класс,0,0,0,0,216,0.0,224
903,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666901,7 класс,132,0,132,156,216,49.72,224
904,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666902,7 класс,84,4,80,88,216,68.0,224
905,755,Владимирская область,г Киржач,SCHOOL-DAD7-7DE1-DBD8,666903,7 класс,76,8,68,196,216,155.2,224
906,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666904,7 класс,0,0,0,20,216,13.88,224
907,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666905,7 класс,0,0,0,0,216,0.0,224
908,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,666906,7 класс,12,0,12,20,216,13.88,224
909,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666907,7 класс,52,0,52,80,216,58.68,224
910,755,Владимирская область,поселок Вольгинский,SCHOOL-6EEE-FA24-64E7,666908,7 класс,172,4,168,216,216,87.32,224
911,755,Владимирская область,г Владимир,SCHOOL-E5D1-9DC7-7ADD,666910,7 класс,36,0,36,28,216,24.0,224
912,755,Владимирская область,г Костерево,SCHOOL-42BA-932C-C8F8,666911,7 класс,0,0,0,0,216,0.0,224
913,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666912,7 класс,172,8,164,184,216,167.32,224
914,755,Владимирская область,Суздальский р-н,SCHOOL-1802-C8DA-6859,666913,7 класс,124,4,120,216,216,162.4,224
915,755,Владимирская область,Суздальский р-н,SCHOOL-1802-C8DA-6859,666914,7 класс,232,36,196,216,216,180.0,224
916,755,Владимирская область,г Ковров,SCHOOL-1263-5772-B794,666915,7 класс,4,0,4,20,216,17.08,224
917,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666916,7 класс,28,8,20,20,216,20.0,224
918,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666917,7 класс,92,0,92,172,216,86.68,224
919,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666918,7 класс,8,4,4,0,216,0.0,224
920,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,666919,7 класс,32,12,20,40,216,28.0,224
921,755,Владимирская область,Ковровский р-н,SCHOOL-4617-D448-68DA,666920,7 класс,24,0,24,48,216,45.72,224
922,755,Владимирская область,г Ковров,SCHOOL-F281-8EFB-4583,666933,7 класс,100,0,100,136,216,102.4,224
923,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-EF7A-B71B-19AE,666934,7 класс,144,28,116,176,216,74.68,224
924,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,666969,7 класс,32,0,32,60,216,39.32,224
925,755,Владимирская область,г Вязники,SCHOOL-24C3-4D45-B952,666976,7 класс,0,0,0,0,216,0.0,224
926,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,666977,7 класс,0,0,0,0,216,0.0,224
927,755,Владимирская область,Судогодский р-н,SCHOOL-F48E-19E0-F116,666979,7 класс,24,4,20,20,216,20.0,224
928,755,Владимирская область,г Киржач,SCHOOL-A5A1-7541-7B74,666982,7 класс,0,0,0,0,216,0.0,224
929,755,Владимирская область,г Киржач,SCHOOL-A5A1-7541-7B74,666983,7 класс,44,4,40,20,216,17.72,224
930,755,Владимирская область,Судогодский р-н,SCHOOL-F48E-19E0-F116,666984,7 класс,60,8,52,20,216,20.0,224
931,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,666985,7 класс,72,0,72,156,216,103.32,224
932,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,666986,7 класс,0,0,0,0,216,0.0,224
933,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666988,7 класс,12,0,12,0,216,0.0,224
934,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666989,7 класс,12,0,12,20,216,12.0,224
935,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666990,7 класс,28,0,28,20,216,16.28,224
936,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,666991,7 класс,48,0,48,216,216,200.0,224
937,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666992,7 класс,12,0,12,20,216,14.68,224
938,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666993,7 класс,12,0,12,20,216,16.4,224
939,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666994,7 класс,28,0,28,20,216,10.24,224
940,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666995,7 класс,20,0,20,20,216,10.64,224
941,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666996,7 класс,72,0,72,0,216,0.0,224
942,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666997,7 класс,0,0,0,0,216,0.0,224
943,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666998,7 класс,12,0,12,20,216,15.32,224
944,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,666999,7 класс,0,0,0,0,216,0.0,224
945,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667000,7 класс,12,0,12,20,216,10.68,224
946,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667001,7 класс,24,0,24,20,216,15.6,224
947,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667002,7 класс,16,0,16,16,216,13.6,224
948,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667004,7 класс,0,0,0,0,216,0.0,224
949,755,Владимирская область,г Гусь-Хрустальный,SCHOOL-BE47-9684-640D,667005,7 класс,0,0,0,0,216,0.0,224
950,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667009,7 класс,24,0,24,20,216,17.72,224
951,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667010,7 класс,0,0,0,0,216,0.0,224
952,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667011,7 класс,200,16,184,0,216,0.0,224
953,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,667012,7 класс,8,8,0,0,216,0.0,224
954,755,Владимирская область,поселок Красная Горбатка,SCHOOL-EFF5-9F13-901D,667016,7 класс,8,4,4,0,216,0.0,224
955,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667017,7 класс,40,0,40,52,216,43.32,224
956,755,Владимирская область,Киржачский р-н,SCHOOL-35FD-595E-AA9E,667020,7 класс,236,4,232,216,216,176.0,224
957,755,Владимирская область,Киржачский р-н,SCHOOL-35FD-595E-AA9E,667022,7 класс,220,4,216,196,216,128.64,224
958,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667025,7 класс,176,0,176,140,216,103.72,224
959,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667030,7 класс,12,0,12,20,216,18.68,224
960,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667031,7 класс,20,0,20,20,216,15.84,224
961,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667035,7 класс,0,0,0,0,216,0.0,224
962,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667037,7 класс,0,0,0,20,216,17.72,224
963,755,Владимирская область,Киржачский р-н,SCHOOL-35FD-595E-AA9E,667038,7 класс,248,0,248,216,216,145.72,224
964,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667039,7 класс,16,0,16,20,216,19.32,224
965,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667040,7 класс,0,0,0,0,216,0.0,224
966,755,Владимирская область,г Меленки,SCHOOL-A572-DBCC-F6FA,667041,7 класс,8,8,0,0,216,0.0,224
967,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667042,7 класс,24,0,24,20,216,12.0,224
968,755,Владимирская область,поселок Вольгинский,SCHOOL-6EEE-FA24-64E7,667044,7 класс,0,0,0,0,216,0.0,224
969,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667045,7 класс,4,0,4,0,216,0.0,224
970,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667046,7 класс,20,0,20,80,216,51.32,224
971,755,Владимирская область,г Вязники,SCHOOL-6F91-79DC-2E35,667049,7 класс,0,0,0,0,216,0.0,224
972,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,667050,7 класс,0,0,0,0,216,0.0,224
973,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667053,7 класс,0,0,0,0,216,0.0,224
974,755,Владимирская область,г Вязники,SCHOOL-07B2-24FA-6AFE,667054,7 класс,124,8,116,136,216,101.72,224
975,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667058,7 класс,4,4,0,0,216,0.0,224
976,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667059,7 класс,124,0,124,116,216,84.28,224
977,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667060,7 класс,32,8,24,0,216,0.0,224
978,755,Владимирская область,г Ковров,SCHOOL-91DF-C9CA-B367,667062,7 класс,24,0,24,20,216,20.0,224
979,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667064,7 класс,0,0,0,0,216,0.0,224
980,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667065,7 класс,16,4,12,0,216,0.0,224
981,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667066,7 класс,68,16,52,0,216,0.0,224
982,755,Владимирская область,г Владимир,SCHOOL-BF16-1821-5B21,667067,7 класс,20,0,20,0,216,0.0,224
983,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667068,7 класс,0,0,0,0,216,0.0,224
984,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667069,7 класс,0,0,0,0,216,0.0,224
985,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667070,7 класс,0,0,0,0,216,0.0,224
986,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667071,7 класс,4,0,4,0,216,0.0,224
987,755,Владимирская область,Судогодский р-н,SCHOOL-DE47-2989-3520,667072,7 класс,0,0,0,0,216,0.0,224
988,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667073,7 класс,0,0,0,0,216,0.0,224
989,755,Владимирская область,г Владимир,SCHOOL-C5D3-3B79-34CD,667074,7 класс,0,0,0,0,216,0.0,224
